,player_id,firstName,lastName,nationality,birthCity,primaryPosition,birthDate,link,name,headlines
1800,8477127,Raman,Hrabarenka,BLR,Mogilev,D,1992-08-24,/api/v1/people/8477127,Raman Hrabarenka,2
1801,8477092,Andrey,Makarov,RUS,Kazan,G,1993-04-20,/api/v1/people/8477092,Andrey Makarov,2
1802,8477410,Bogdan,Yakimov,RUS,Nizhnekamsk,C,1994-10-04,/api/v1/people/8477410,Bogdan Yakimov,2
1803,8477084,Mackenzie,Skapski,CAN,Abbotsford,G,1994-06-15,/api/v1/people/8477084,Mackenzie Skapski,2
1804,8479648,Roman,Lyubimov,RUS,Tver,LW,1992-01-06,/api/v1/people/8479648,Roman Lyubimov,2
1805,8479268,Casey,Nelson,USA,Wisconsin Rapids,D,1992-07-18,/api/v1/people/8479268,Casey Nelson,10
1806,8479755,Victor,Antipin,RUS,Ust-Kamenogorsk,D,1992-12-06,/api/v1/people/8479755,Victor Antipin,2
1807,8478403,Jack,Eichel,USA,North Chelmsford,C,1996-10-28,/api/v1/people/8478403,Jack Eichel,18
1808,8478542,Evan,Rodrigues,CAN,Toronto,LW,1993-07-28,/api/v1/people/8478542,Evan Rodrigues,2
1809,8477488,Brett,Pesce,USA,Tarrytown,D,1994-11-15,/api/v1/people/8477488,Brett Pesce,2
1810,8478396,Noah,Hanifin,USA,Boston,D,1997-01-25,/api/v1/people/8478396,Noah Hanifin,2
1811,8476858,Phillip,Di Giuseppe,CAN,Toronto,LW,1993-10-09,/api/v1/people/8476858,Phillip Di Giuseppe,2
1812,8476958,Jaccob,Slavin,USA,Denver,D,1994-05-01,/api/v1/people/8476958,Jaccob Slavin,4
1813,8476971,Kevin,Roy,CAN,Greenfield Park,LW,1993-05-20,/api/v1/people/8476971,Kevin Roy,8
1814,8476873,Mark,Jankowski,CAN,Hamilton,C,1994-09-13,/api/v1/people/8476873,Mark Jankowski,4
1815,8477903,Garnet,Hathaway,USA,Kennebunkport,RW,1991-11-23,/api/v1/people/8477903,Garnet Hathaway,2
1816,8477957,Nikita,Scherbak,RUS,Moscow,RW,1995-12-30,/api/v1/people/8477957,Nikita Scherbak,2
1817,8478963,Ryan,Johnston,CAN,Sudbury,D,1992-02-14,/api/v1/people/8478963,Ryan Johnston,2
1818,8476352,Michael,Mersch,USA,Park Ridge,LW,1992-10-02,/api/v1/people/8476352,Michael Mersch,2
1819,8475278,Byron,Froese,CAN,Winkler,C,1991-03-12,/api/v1/people/8475278,Byron Froese,4
1820,8477937,Jake,Virtanen,CAN,New Westminster,RW,1996-08-17,/api/v1/people/8477937,Jake Virtanen,6
1821,8477018,Ben,Hutton,CAN,Brockville,D,1993-04-20,/api/v1/people/8477018,Ben Hutton,14
1822,8478444,Brock,Boeser,USA,Burnsville,RW,1997-02-25,/api/v1/people/8478444,Brock Boeser,14
1823,8479290,Kalle,Kossila,FIN,Kauniainen,C,1993-04-14,/api/v1/people/8479290,Kalle Kossila,2
1824,8478842,Andrei,Mironov,RUS,Moscow,D,1994-07-29,/api/v1/people/8478842,Andrei Mironov,2
1825,8478421,A.J.,Greer,CAN,Joliette,LW,1996-12-14,/api/v1/people/8478421,A.J. Greer,2
1826,8478928,Sergei,Plotnikov,RUS,Komsomolsk,LW,1990-06-03,/api/v1/people/8478928,Sergei Plotnikov,2
1827,8476902,Esa,Lindell,FIN,Vantaa,D,1994-05-23,/api/v1/people/8476902,Esa Lindell,4
1828,8476966,Gemel,Smith,CAN,Toronto,C,1994-04-16,/api/v1/people/8476966,Gemel Smith,24
1829,8477461,Remi,Elie,CAN,Cornwall,LW,1995-04-16,/api/v1/people/8477461,Remi Elie,2
1830,8476913,Devin,Shore,CAN,Ajax,C,1994-07-19,/api/v1/people/8476913,Devin Shore,8
1831,8475343,Nic,Dowd,USA,Huntsville,C,1990-05-27,/api/v1/people/8475343,Nic Dowd,4
1832,8478463,Anthony,Beauvillier,CAN,Sorel-Tracy,C,1997-06-08,/api/v1/people/8478463,Anthony Beauvillier,6
1833,8479206,Tanner,Fritz,CAN,Grande Prairie,C,1991-08-20,/api/v1/people/8479206,Tanner Fritz,2
1834,8479345,Jakob,Chychrun,USA,Boca Raton,D,1998-03-31,/api/v1/people/8479345,Jakob Chychrun,2
1835,8478432,Christian,Fischer,USA,Chicago,RW,1997-04-15,/api/v1/people/8478432,Christian Fischer,4
1836,8479343,Clayton,Keller,USA,Chesterfield,C,1998-07-29,/api/v1/people/8479343,Clayton Keller,2
1837,8480222,Sebastian,Aho,SWE,Umea,D,1996-02-17,/api/v1/people/8480222,Sebastian Aho,16
1838,8477943,Brendan,Perlini,GBR,Guildford,LW,1996-04-27,/api/v1/people/8477943,Brendan Perlini,6
1839,8477503,Max,Domi,CAN,Winnipeg,LW,1995-03-02,/api/v1/people/8477503,Max Domi,12
1840,8477527,Ross,Johnston,CAN,Charlottetown,LW,1994-02-18,/api/v1/people/8477527,Ross Johnston,2
1841,8477989,Christian,Dvorak,USA,Palos,C,1996-02-02,/api/v1/people/8477989,Christian Dvorak,6
1842,8478445,Mathew,Barzal,CAN,Coquitlam,C,1997-05-26,/api/v1/people/8478445,Mathew Barzal,10
1843,8478474,Lawson,Crouse,CAN,Mt. Brydges,LW,1997-06-23,/api/v1/people/8478474,Lawson Crouse,2
1844,8477460,Laurent,Dauphin,CAN,Repentigny,C,1995-03-27,/api/v1/people/8477460,Laurent Dauphin,2
1845,8478440,Dylan,Strome,CAN,Mississauga,C,1997-03-07,/api/v1/people/8478440,Dylan Strome,8
1846,8479483,Yohann,Auvitu,FRA,Ivry-sur-Seine,D,1989-07-27,/api/v1/people/8479483,Yohann Auvitu,2
1847,8478566,Sergey,Kalinin,RUS,Omsk,C,1991-03-17,/api/v1/people/8478566,Sergey Kalinin,2
1848,8478397,Rasmus,Andersson,SWE,Malmö,D,1996-10-27,/api/v1/people/8478397,Rasmus Andersson,2
1849,8477938,Haydn,Fleury,CAN,Carlyle,D,1996-07-08,/api/v1/people/8477938,Haydn Fleury,52
1850,8478427,Sebastian,Aho,FIN,Rauma,RW,1997-07-26,/api/v1/people/8478427,Sebastian Aho,16
1851,8477458,Valentin,Zykov,RUS,St. Petersburg,LW,1995-05-15,/api/v1/people/8477458,Valentin Zykov,2
1852,8479344,Jesse,Puljujarvi,FIN,Alvkarleby,RW,1998-05-07,/api/v1/people/8479344,Jesse Puljujarvi,2
1853,8478451,Ethan,Bear,CAN,Regina,D,1997-06-26,/api/v1/people/8478451,Ethan Bear,2
1854,8476934,Brock,McGinn,CAN,Fergus,LW,1994-02-02,/api/v1/people/8476934,Brock McGinn,6
1855,8476416,Dillon,Simpson,CAN,Edmonton,D,1993-02-10,/api/v1/people/8476416,Dillon Simpson,2
1856,8478585,Derek,Ryan,USA,Spokane,C,1986-12-29,/api/v1/people/8478585,Derek Ryan,6
1857,8477010,Joseph,Blandisi,CAN,Markham,LW,1994-07-18,/api/v1/people/8477010,Joseph Blandisi,2
1858,8479316,Luke,Kunin,USA,Chesterfield,C,1997-12-04,/api/v1/people/8479316,Luke Kunin,2
1859,8476914,Joonas,Korpisalo,FIN,Pori,G,1994-04-28,/api/v1/people/8476914,Joonas Korpisalo,2
1860,8480158,Andreas,Borgman,SWE,Stockholm,D,1995-06-18,/api/v1/people/8480158,Andreas Borgman,2
1861,8475292,Tyler,Randell,CAN,Scarborough,RW,1991-06-15,/api/v1/people/8475292,Tyler Randell,2
1862,8479376,Victor,Mete,CAN,Woodbridge,D,1998-06-07,/api/v1/people/8479376,Victor Mete,2
1863,8477810,Joel,Hanley,CAN,Keswick,D,1991-06-08,/api/v1/people/8477810,Joel Hanley,2
1864,8475736,Connor,Brickley,USA,Everett,C,1992-02-25,/api/v1/people/8475736,Connor Brickley,4
1865,8477453,Chris,Bigras,CAN,Orillia,D,1995-02-22,/api/v1/people/8477453,Chris Bigras,2
1866,8479442,Troy,Stecher,CAN,Richmond,D,1994-04-07,/api/v1/people/8479442,Troy Stecher,6
1867,8479292,Charlie,Lindgren,USA,Lakeville,G,1993-12-18,/api/v1/people/8479292,Charlie Lindgren,2
1868,8477642,Rinat,Valiev,RUS,Nizhnekamsk,D,1995-05-11,/api/v1/people/8477642,Rinat Valiev,2
1869,8478454,Noah,Juulsen,CAN,Surrey,D,1997-04-02,/api/v1/people/8478454,Noah Juulsen,2
1870,8477003,Riley,Barber,USA,Pittsburgh,RW,1994-02-07,/api/v1/people/8477003,Riley Barber,2
1871,8474149,Evgenii,Dadonov,RUS,Chelyabinsk,RW,1989-03-12,/api/v1/people/8474149,Evgenii Dadonov,6
1872,8477955,Jared,McCann,CAN,Stratford,C,1996-05-31,/api/v1/people/8477955,Jared McCann,10
1873,8477346,MacKenzie,Weegar,CAN,Ottawa,D,1994-01-07,/api/v1/people/8477346,MacKenzie Weegar,2
1874,8478843,Denis,Malgin,CHE,Olten,C,1997-01-18,/api/v1/people/8478843,Denis Malgin,2
1875,8479553,Maxim,Mamin,RUS,Moscow,C,1995-01-13,/api/v1/people/8479553,Maxim Mamin,4
1876,8477452,Ian,McCoshen,USA,Anaheim,D,1995-08-05,/api/v1/people/8477452,Ian McCoshen,2
1877,8477512,Frederik,Gauthier,CAN,Laval,C,1995-04-26,/api/v1/people/8477512,Frederik Gauthier,2
1878,8478233,Andrew,Mangiapane,CAN,Toronto,LW,1996-04-04,/api/v1/people/8478233,Andrew Mangiapane,4
1879,8476924,Martin,Frk,CZE,Pelhrimov,RW,1993-10-05,/api/v1/people/8476924,Martin Frk,2
1880,8478562,Jakub,Nakladal,CZE,Hradec Králové,D,1987-12-30,/api/v1/people/8478562,Jakub Nakladal,2
1881,8475324,Nick,Jensen,USA,St. Paul,D,1990-09-21,/api/v1/people/8475324,Nick Jensen,2
1882,8477511,Anthony,Mantha,CAN,Longueuil,RW,1994-09-16,/api/v1/people/8477511,Anthony Mantha,6
1883,8478075,Anders,Bjork,USA,Mequon,LW,1996-08-05,/api/v1/people/8478075,Anders Bjork,4
1884,8477959,Joshua,Ho-Sang,CAN,Toronto,RW,1996-01-22,/api/v1/people/8477959,Joshua Ho-Sang,2
1885,8476999,Linus,Ullmark,SWE,Lugnvik,G,1993-07-31,/api/v1/people/8476999,Linus Ullmark,2
1886,8480072,Lias,Andersson,SWE,Smogen,C,1998-10-13,/api/v1/people/8480072,Lias Andersson,2
1887,8476303,Rob,O'Gara,USA,Massapequa,D,1993-07-06,/api/v1/people/8476303,Rob O'Gara,2
1888,8477337,John,Gilmour,CAN,Montreal,D,1993-05-17,/api/v1/people/8477337,John Gilmour,4
1889,8480145,Neal,Pionk,USA,Hermantown,D,1995-07-29,/api/v1/people/8480145,Neal Pionk,4
1890,8480382,Alexandar,Georgiev,RUS,Ruse,G,1996-02-10,/api/v1/people/8480382,Alexandar Georgiev,10
1891,8480078,Filip,Chytil,CZE,Kromeriz,C,1999-09-05,/api/v1/people/8480078,Filip Chytil,2
1892,8478449,Roope,Hintz,FIN,Tampere,LW,1996-11-17,/api/v1/people/8478449,Roope Hintz,6
1893,8477997,Nikita,Tryamkin,RUS,Yekaterinburg,D,1994-08-30,/api/v1/people/8477997,Nikita Tryamkin,2
1894,8475210,Anton,Rodin,SWE,Stockholm,RW,1990-11-21,/api/v1/people/8475210,Anton Rodin,2
1895,8476200,Paul,Thompson,USA,Methuen,RW,1988-11-30,/api/v1/people/8476200,Paul Thompson,2
1896,8477471,Dillon,Heatherington,CAN,Calgary,D,1995-05-09,/api/v1/people/8477471,Dillon Heatherington,2
1897,8478469,Thomas,Chabot,CAN,Sainte-Marie,D,1997-01-30,/api/v1/people/8478469,Thomas Chabot,6
1898,8476396,Steven,Fogarty,USA,Chambersburg,C,1993-04-19,/api/v1/people/8476396,Steven Fogarty,2
1899,8478564,Joonas,Kemppainen,FIN,Kajaani,C,1988-04-07,/api/v1/people/8478564,Joonas Kemppainen,2
1900,8480144,David,Kampf,CZE,Chomutov,C,1995-01-12,/api/v1/people/8480144,David Kampf,6
1901,8479337,Alex,DeBrincat,USA,Farmington Hills,RW,1997-12-18,/api/v1/people/8479337,Alex DeBrincat,14
1902,8480153,Victor,Ejdsell,SWE,Karlstad,C,1995-06-06,/api/v1/people/8480153,Victor Ejdsell,2
1903,8480172,Jan,Rutta,CZE,Písek,D,1990-07-29,/api/v1/people/8480172,Jan Rutta,2
1904,8478407,Vince,Dunn,CAN,Mississauga,D,1996-10-29,/api/v1/people/8478407,Vince Dunn,6
1905,8479588,Nolan,Stevens,CAN,Brantford,C,1996-07-22,/api/v1/people/8479588,Nolan Stevens,2
1906,8479420,Tage,Thompson,USA,Phoenix,C,1997-10-30,/api/v1/people/8479420,Tage Thompson,2
1907,8480761,Mitch,Reinke,USA,STILLWATER,D,1996-02-04,/api/v1/people/8480761,Mitch Reinke,2
1908,8478106,Dylan,Sikura,CAN,Aurora,RW,1995-06-01,/api/v1/people/8478106,Dylan Sikura,2
1909,8479595,Blake,Hillman,USA,Elk River,D,1996-01-26,/api/v1/people/8479595,Blake Hillman,2
1910,8477472,Carl,Dahlstrom,SWE,Stockholm,D,1995-01-28,/api/v1/people/8477472,Carl Dahlstrom,2
1911,8478146,Matthew,Highmore,CAN,Halifax,C,1996-02-27,/api/v1/people/8478146,Matthew Highmore,2
1912,8476343,Garret,Sparks,USA,Elmhurst,G,1993-06-28,/api/v1/people/8476343,Garret Sparks,4
1913,8477491,Nicholas,Baptiste,CAN,Ottawa,RW,1995-08-04,/api/v1/people/8477491,Nicholas Baptiste,4
1914,8480727,Zach,Whitecloud,CAN,Brandon,D,1996-11-28,/api/v1/people/8480727,Zach Whitecloud,2
1915,8478488,Filip,Chlapik,CZE,Prague,C,1997-06-03,/api/v1/people/8478488,Filip Chlapik,2
1916,8477479,Tyler,Bertuzzi,CAN,Sudbury,LW,1995-02-24,/api/v1/people/8477479,Tyler Bertuzzi,10
1917,8475982,Erik,Burgdoerfer,USA,Abington,D,1988-12-11,/api/v1/people/8475982,Erik Burgdoerfer,2
1918,8476894,Brendan,Leipsic,CAN,Winnipeg,LW,1994-05-19,/api/v1/people/8476894,Brendan Leipsic,6
1919,8478584,Vojtech,Mozik,CZE,Prague,D,1992-12-26,/api/v1/people/8478584,Vojtech Mozik,2
1920,8478495,Denis,Gurianov,RUS,Togliatti,RW,1997-06-07,/api/v1/people/8478495,Denis Gurianov,2
1921,8476982,Danny,O'Regan,USA,Berlin,C,1994-01-30,/api/v1/people/8476982,Danny O'Regan,2
1922,8476910,Scott,Kosmachuk,CAN,Richmond Hill,RW,1994-01-24,/api/v1/people/8476910,Scott Kosmachuk,2
1923,8477473,Justin,Bailey,USA,Buffalo,RW,1995-07-01,/api/v1/people/8477473,Justin Bailey,12
1924,8480015,Owen,Tippett,CAN,Peterborough,RW,1999-02-16,/api/v1/people/8480015,Owen Tippett,2
1925,8478999,Niklas,Treutle,DEU,Nuremberg,G,1991-04-29,/api/v1/people/8478999,Niklas Treutle,2
1926,8479511,Janne,Kuokkanen,FIN,Oulunsalo,C,1998-05-25,/api/v1/people/8479511,Janne Kuokkanen,2
1927,8480039,Martin,Necas,CZE,Nove Mesto na Morave,C,1999-01-15,/api/v1/people/8480039,Martin Necas,2
1928,8477445,Hunter,Shinkaruk,CAN,Calgary,C,1994-10-13,/api/v1/people/8477445,Hunter Shinkaruk,2
1929,8477427,Tobias,Lindberg,SWE,Stockholm,RW,1995-07-22,/api/v1/people/8477427,Tobias Lindberg,2
1930,8474131,Mario,Kempe,SWE,Kramfors,RW,1988-09-19,/api/v1/people/8474131,Mario Kempe,2
1931,8480157,Calle,Rosen,SWE,Vaxjo,D,1994-02-02,/api/v1/people/8480157,Calle Rosen,6
1932,8475809,Scott,Wedgewood,CAN,Brampton,G,1992-08-14,/api/v1/people/8475809,Scott Wedgewood,2
1933,8475836,Alex,Friesen,CAN,St. Catharines,C,1991-01-30,/api/v1/people/8475836,Alex Friesen,2
1934,8479968,Vinni,Lettieri,USA,Excelsior,C,1995-02-06,/api/v1/people/8479968,Vinni Lettieri,2
1935,8477541,Dakota,Mermis,USA,Alton,D,1994-01-05,/api/v1/people/8477541,Dakota Mermis,2
1936,8476766,Cole,Schneider,USA,Williamsville,LW,1990-08-26,/api/v1/people/8476766,Cole Schneider,6
1937,8476401,Daniel,Catenacci,CAN,Richmond Hill,C,1993-03-09,/api/v1/people/8476401,Daniel Catenacci,2
1938,8479066,Ryan,Lomberg,CAN,Richmond Hill,LW,1994-12-09,/api/v1/people/8479066,Ryan Lomberg,2
1939,8477033,Viktor,Loov,SWE,Sodertalje,D,1992-11-16,/api/v1/people/8477033,Viktor Loov,2
1940,8479496,David,Rittich,CZE,Jihlava,G,1992-08-19,/api/v1/people/8479496,David Rittich,10
1941,8476425,Joseph,LaBate,USA,Burnsville,C,1993-04-16,/api/v1/people/8476425,Joseph LaBate,2
1942,8478211,Dryden,Hunt,CAN,Cranbrook,LW,1995-11-24,/api/v1/people/8478211,Dryden Hunt,2
1943,8477998,Warren,Foegele,CAN,Markham,LW,1996-04-01,/api/v1/people/8477998,Warren Foegele,4
1944,8478846,Christian,Wolanin,CAN,Quebec City,D,1995-03-17,/api/v1/people/8478846,Christian Wolanin,2
1945,8477981,Roland,McKeown,CAN,Listowel,D,1996-01-20,/api/v1/people/8477981,Roland McKeown,2
1946,8475328,Ben,Sexton,CAN,Ottawa,C,1991-06-06,/api/v1/people/8475328,Ben Sexton,2
1947,8479193,Casey,DeSmith,USA,Rochester,G,1991-08-13,/api/v1/people/8479193,Casey DeSmith,6
1948,8474698,Brent,Regner,CAN,Westlock,D,1989-05-17,/api/v1/people/8474698,Brent Regner,2
1949,8477914,Roman,Will,CZE,Plzen,G,1992-05-22,/api/v1/people/8477914,Roman Will,14
1950,8475263,Wade,Megan,USA,Canton,C,1990-07-22,/api/v1/people/8475263,Wade Megan,2
1951,8478104,Sammy,Blais,CAN,Montmagny,LW,1996-06-17,/api/v1/people/8478104,Sammy Blais,2
1952,8476414,Alexandre,Grenier,CAN,Laval,RW,1991-09-05,/api/v1/people/8476414,Alexandre Grenier,2
1953,8477961,John,Quenneville,CAN,Edmonton,C,1996-04-16,/api/v1/people/8477961,John Quenneville,8
1954,8480087,Mike,Vecchione,USA,Saugus,C,1993-02-25,/api/v1/people/8480087,Mike Vecchione,2
1955,8478431,Evgeny,Svechnikov,RUS,Yuzhno-Sakhalinsk,RW,1996-10-31,/api/v1/people/8478431,Evgeny Svechnikov,8
1956,8478027,Lucas,Wallmark,SWE,Umea,C,1995-09-05,/api/v1/people/8478027,Lucas Wallmark,4
1957,8477466,Nick,Sorensen,DNK,Farevejle,RW,1994-10-23,/api/v1/people/8477466,Nick Sorensen,4
1958,8480762,Eric,Robinson,USA,BELLMAWR,LW,1995-06-14,/api/v1/people/8480762,Eric Robinson,2
1959,8477392,Hudson,Fasching,USA,Milwaukee,RW,1995-07-28,/api/v1/people/8477392,Hudson Fasching,2
1960,8479304,Kyle,Criscuolo,USA,Southampton,C,1992-05-05,/api/v1/people/8479304,Kyle Criscuolo,2
1961,8479969,Griffen,Molino,USA,Trenton,C,1994-01-21,/api/v1/people/8479969,Griffen Molino,2
1962,8475597,Shane,Harper,USA,Valencia,RW,1989-02-01,/api/v1/people/8475597,Shane Harper,2
1963,8477583,Curtis,Valk,CAN,Medicine Hat,C,1993-02-08,/api/v1/people/8477583,Curtis Valk,2
1964,8476322,Chase,Balisy,USA,Fullerton,C,1992-02-02,/api/v1/people/8476322,Chase Balisy,2
1965,8476020,Andrew,Crescenzi,CAN,Thornhill,C,1992-07-29,/api/v1/people/8476020,Andrew Crescenzi,2
1966,8477417,Peter,Cehlarik,SVK,Zilina,LW,1995-08-02,/api/v1/people/8477417,Peter Cehlarik,2
1967,8478476,Kyle,Capobianco,CAN,Mississauga,D,1997-08-13,/api/v1/people/8478476,Kyle Capobianco,2
1968,8475782,Morgan,Ellis,CAN,Summerside,D,1992-04-30,/api/v1/people/8475782,Morgan Ellis,2
1969,8473440,Will,O'Neill,USA,Boston,D,1988-04-28,/api/v1/people/8473440,Will O'Neill,2
1970,8479115,Jorge,Alves,USA,Boston,G,1979-01-30,/api/v1/people/8479115,Jorge Alves,2
1971,8479312,Alex,Lyon,USA,Baudette,G,1992-12-09,/api/v1/people/8479312,Alex Lyon,2
1972,8478447,Nicholas,Merkley,CAN,Calgary,RW,1997-05-23,/api/v1/people/8478447,Nicholas Merkley,2
1973,8478268,Jack,Rodewald,CAN,Calgary,RW,1994-02-14,/api/v1/people/8478268,Jack Rodewald,2
1974,8476526,Ben,Thomson,CAN,Brampton,LW,1993-01-16,/api/v1/people/8476526,Ben Thomson,2
1975,8478371,Matt,Lorito,CAN,Oakville,LW,1990-07-03,/api/v1/people/8478371,Matt Lorito,2
1976,8476418,Robbie,Russo,USA,Westmont,D,1993-02-15,/api/v1/people/8476418,Robbie Russo,2
1977,8477399,Tyrell,Goulbourne,CAN,Edmonton,LW,1994-01-26,/api/v1/people/8477399,Tyrell Goulbourne,2
1978,8479404,Henrik,Borgstrom,FIN,Helsinki,C,1997-08-06,/api/v1/people/8479404,Henrik Borgstrom,2
1979,8479249,Andrew,Poturalski,USA,Williamsville,C,1994-01-14,/api/v1/people/8479249,Andrew Poturalski,2
1980,8478870,Rudolfs,Balcers,LVA,Latvia,LW,1997-04-08,/api/v1/people/8478870,Rudolfs Balcers,4
1981,8475436,Mike,Liambas,CAN,Toronto,LW,1989-02-16,/api/v1/people/8475436,Mike Liambas,2
1982,8480771,Daniel,Brickley,USA,SANDY,D,1995-03-30,/api/v1/people/8480771,Daniel Brickley,4
1983,8480776,Sheldon,Rempal,CAN,CALGARY,RW,1995-08-07,/api/v1/people/8480776,Sheldon Rempal,2
1984,8480163,Philip,Holm,SWE,Stockholm,D,1991-12-08,/api/v1/people/8480163,Philip Holm,2
1985,8477994,Dominic,Turgeon,CAN,Pointe-Claire,C,1996-02-25,/api/v1/people/8477994,Dominic Turgeon,2
1986,8477041,Brady,Austin,CAN,Bobcaygeon,D,1993-06-16,/api/v1/people/8477041,Brady Austin,4
1987,8478874,Adam,Gaudette,USA,Braintree,C,1996-10-03,/api/v1/people/8478874,Adam Gaudette,2
1988,8477085,Ashton,Sautner,CAN,Flin Flon,D,1994-05-27,/api/v1/people/8477085,Ashton Sautner,2
1989,8479977,Kailer,Yamamoto,USA,Spokane,RW,1998-09-29,/api/v1/people/8479977,Kailer Yamamoto,2
1990,8479366,Logan,Brown,USA,Raleigh,C,1998-03-05,/api/v1/people/8479366,Logan Brown,18
1991,8480083,C.J.,Smith,USA,Des Moines,LW,1994-12-01,/api/v1/people/8480083,C.J. Smith,24
1992,8479423,Alexander,Nylander,CAN,Calgary,RW,1998-03-02,/api/v1/people/8479423,Alexander Nylander,10
1993,8477428,Justin,Auger,CAN,Kitchener,RW,1994-05-14,/api/v1/people/8477428,Justin Auger,2
1994,8478425,Brendan,Guhle,CAN,Edmonton,D,1997-07-29,/api/v1/people/8478425,Brendan Guhle,2
1995,8476309,Jason,Kasdorf,CAN,Winnipeg,G,1992-05-18,/api/v1/people/8476309,Jason Kasdorf,2
1996,8475756,John,McFarland,CAN,Richmond Hill,LW,1992-04-02,/api/v1/people/8475756,John McFarland,2
1997,8478176,Joe,Hicketts,CAN,Kamloops,D,1996-05-04,/api/v1/people/8478176,Joe Hicketts,2
1998,8480164,Henrik,Haapala,FIN,Lempaala,LW,1994-02-28,/api/v1/people/8480164,Henrik Haapala,2
1999,8477566,Sergey,Tolchinsky,RUS,Moscow,LW,1995-02-03,/api/v1/people/8477566,Sergey Tolchinsky,2
2000,8478868,Christian,Jaros,SVK,Kosice,D,1996-04-02,/api/v1/people/8478868,Christian Jaros,2
2001,8480029,Alex,Formenton,CAN,Barrie,LW,1999-09-13,/api/v1/people/8480029,Alex Formenton,2
2002,8476953,Trevor,Carrick,CAN,Stouffville,D,1994-07-04,/api/v1/people/8476953,Trevor Carrick,2
2003,8478480,Blake,Speers,CAN,Sault Ste. Marie,C,1997-01-02,/api/v1/people/8478480,Blake Speers,2
2004,8477990,Brandon,Halverson,USA,Traverse City,G,1996-03-29,/api/v1/people/8477990,Brandon Halverson,2
2005,8473431,Bud,Holloway,CAN,Wapella,C,1988-03-01,/api/v1/people/8473431,Bud Holloway,2
2006,8477390,Ben,Betker,CAN,Cranbrook,D,1994-09-29,/api/v1/people/8477390,Ben Betker,2
2007,8478499,Adin,Hill,CAN,Comox,G,1996-05-11,/api/v1/people/8478499,Adin Hill,12
2008,8480420,Collin,Delia,USA,Rancho Cucamonga,G,1994-06-20,/api/v1/people/8480420,Collin Delia,4
2009,8479138,Scott,Foster,,,G,1982-01-17,/api/v1/people/8479138,Scott Foster,2
2010,8476006,Brenden,Kichton,CAN,Spruce Grove,D,1992-06-18,/api/v1/people/8476006,Brenden Kichton,2
2011,8477881,Connor,Jones,CAN,Montrose,C,1990-08-16,/api/v1/people/8477881,Connor Jones,18
2012,8479650,Vadim,Shipachyov,RUS,Cherepovets,C,1987-03-12,/api/v1/people/8479650,Vadim Shipachyov,6
2013,8480330,Spencer,Foo,CAN,St. Albert,RW,1994-05-19,/api/v1/people/8480330,Spencer Foo,2
2014,8478462,Nicolas,Roy,CAN,Amos,C,1997-02-05,/api/v1/people/8478462,Nicolas Roy,8
2015,8475611,Zane,Kalemba,USA,Saddle Brook,G,1985-12-19,/api/v1/people/8475611,Zane Kalemba,2
2016,8477967,Thatcher,Demko,USA,San Diego,G,1995-12-08,/api/v1/people/8477967,Thatcher Demko,4
2017,8477391,Sean,Malone,USA,Buffalo,C,1995-04-30,/api/v1/people/8477391,Sean Malone,4
2018,8477441,Jordan,Subban,CAN,Toronto,D,1995-03-03,/api/v1/people/8477441,Jordan Subban,10
2019,8478965,Ken,Appleby,CAN,North Bay,G,1995-04-10,/api/v1/people/8478965,Ken Appleby,2
2020,8479999,Casey,Mittelstadt,USA,Eden Prairie,C,1998-11-22,/api/v1/people/8479999,Casey Mittelstadt,2
2021,8475291,Garrett,Mitchell,CAN,Regina,RW,1991-09-02,/api/v1/people/8475291,Garrett Mitchell,2
2022,8477449,Morgan,Klimchuk,CAN,Regina,LW,1995-03-02,/api/v1/people/8477449,Morgan Klimchuk,2
2023,8478013,Jake,Walman,CAN,Toronto,D,1996-02-20,/api/v1/people/8478013,Jake Walman,2
2024,8478365,Danick,Martel,CAN,Drummondville,LW,1994-12-12,/api/v1/people/8478365,Danick Martel,2
2025,8479613,Giovanni,Fiore,CAN,Laval,LW,1996-08-13,/api/v1/people/8479613,Giovanni Fiore,2
2026,8480718,Ben,Wexler,,,G,1994-12-23,/api/v1/people/8480718,Ben Wexler,2
2027,8479252,Dan,Renouf,CAN,Pickering,D,1994-06-01,/api/v1/people/8479252,Dan Renouf,2
2028,8477028,Nick,Ebert,USA,Livingston,D,1994-05-11,/api/v1/people/8477028,Nick Ebert,2
2029,8475718,Justin,Holl,USA,Tonka Bay,D,1992-01-30,/api/v1/people/8475718,Justin Holl,4
2030,8480524,Tyler,Stewart,USA,St. Louis,G,1992-04-23,/api/v1/people/8480524,Tyler Stewart,2
2031,8477968,Alex,Nedeljkovic,USA,Parma,G,1996-01-07,/api/v1/people/8477968,Alex Nedeljkovic,4
2032,8477483,Yan Pavel,Laplante,CAN,Ste-Martine,C,1995-04-23,/api/v1/people/8477483,Yan Pavel Laplante,2
2033,8478430,Oliver,Kylington,SWE,Stockholm,D,1997-05-19,/api/v1/people/8478430,Oliver Kylington,2
2034,8478565,Matthias,Plachta,DEU,Freiburg,LW,1991-05-16,/api/v1/people/8478565,Matthias Plachta,2
2035,8478024,Ville,Husso,FIN,Helsinki,G,1995-02-06,/api/v1/people/8478024,Ville Husso,2
2036,8476511,Samuel,Henley,CAN,Val-d'Or,C,1993-07-25,/api/v1/people/8476511,Samuel Henley,2
